base_correct,cases,correct,delta_reader_tokens_vs_official_mem0_pct,delta_reader_visible_context_vs_official_mem0_pct,losses_vs_official_mem0,policy_name,reader_total_tokens,reader_visible_retrieved_context_tokens,tokens_per_correct,wins_vs_official_mem0
62,311,60,37.18708349278824,53.67234954077291,7,random_seed_4272,95198,15788,1586.6333333333334,5
62,311,57,37.175206851502395,53.41412600134981,9,random_seed_4273,95216,15876,1670.4561403508771,4
62,311,57,37.185104052573934,53.58431878869685,9,random_seed_4274,95201,15818,1670.1929824561403,4
62,311,54,37.30321065202761,53.82493617770474,12,random_seed_4275,95022,15736,1759.6666666666667,4
62,311,55,37.30914897267053,53.648874673552626,9,random_seed_4276,95013,15796,1727.509090909091,2
62,311,53,37.117803085287484,53.17057425393937,11,random_seed_4277,95303,15959,1798.1698113207547,2
62,311,61,37.10724607081117,53.28794859004079,6,random_seed_4278,95319,15919,1562.6065573770493,5
62,311,55,37.334881695456524,53.73690542562869,10,random_seed_4279,94974,15766,1726.8,3
62,311,57,37.15673207616886,53.51682854543854,8,random_seed_4280,95244,15841,1670.9473684210527,3
62,311,57,37.27615830243207,53.68702133278559,9,random_seed_4281,95063,15783,1667.7719298245613,4
62,311,57,37.30584990564668,53.73103670882362,9,random_seed_4282,95018,15768,1666.982456140351,4
62,311,55,37.211496588764696,53.6459403151501,10,random_seed_4283,95161,15797,1730.2,3
62,311,58,37.028728275643644,53.1060183690836,8,random_seed_4284,95438,15981,1645.4827586206898,4
62,311,58,37.23986856516977,53.66061210716276,7,random_seed_4285,95118,15792,1639.9655172413793,3
62,311,55,37.32564430778976,53.657677748760236,8,random_seed_4286,94988,15793,1727.0545454545454,1
62,311,55,37.09932830995395,53.24980193080783,9,random_seed_4287,95331,15932,1733.290909090909,2
62,311,56,37.35533591100437,53.68702133278559,9,random_seed_4288,94943,15783,1695.4107142857142,3
62,311,57,37.20753770833608,53.53736905425629,7,random_seed_4289,95167,15834,1669.5964912280701,2
62,311,58,37.303870465432375,53.95991666422136,7,random_seed_4290,95021,15690,1638.2931034482758,3
62,311,57,37.23986856516977,53.323160890871215,7,random_seed_4291,95118,15907,1668.7368421052631,2
62,311,59,37.175206851502395,53.67234954077291,5,random_seed_4292,95216,15788,1613.8305084745762,2
62,311,55,37.000356299238575,53.00331582499487,11,random_seed_4293,95481,16016,1736.0181818181818,4
62,311,56,37.40482191636205,54.097831509140526,8,random_seed_4294,94868,15643,1694.0714285714287,2
62,311,54,37.371171432718825,53.93350743859855,11,random_seed_4295,94919,15699,1757.7592592592594,3
62,311,55,37.29463307776561,53.73397106722615,10,random_seed_4296,95035,15767,1727.909090909091,3
62,311,57,37.22337323005054,53.52269726224361,9,random_seed_4297,95143,15839,1669.1754385964912,4
62,311,58,37.3909658348619,53.78678951847179,7,random_seed_4298,94889,15749,1636.0172413793102,3
62,311,56,37.38304807400467,53.9628510226239,8,random_seed_4299,94901,15689,1694.6607142857142,2
62,311,56,37.313767666503914,53.57845007189178,8,random_seed_4300,95006,15820,1696.5357142857142,2
62,311,54,37.25702371369376,53.596056222307,10,random_seed_4301,95092,15814,1760.962962962963,2
62,311,55,37.12572084614471,53.57845007189178,10,random_seed_4302,95291,15820,1732.5636363636363,3
62,311,57,37.28077699626546,53.74277414243376,9,random_seed_4303,95056,15764,1667.6491228070176,4
62,311,54,37.22601248366962,53.64300595674756,11,random_seed_4304,95139,15798,1761.8333333333333,3
62,311,55,37.21215640216947,53.443469585375155,9,random_seed_4305,95160,15866,1730.1818181818182,2
62,311,55,37.37447049974267,53.73690542562869,9,random_seed_4306,94914,15766,1725.709090909091,2
62,311,58,37.23129099090777,53.3466357580915,7,random_seed_4307,95131,15899,1640.1896551724137,3
62,311,55,37.25966296731285,53.804395668887,9,random_seed_4308,95088,15743,1728.8727272727272,2
62,311,59,37.37315087293314,53.96578538102644,7,random_seed_4309,94916,15688,1608.7457627118645,4
62,311,58,37.20423864131224,53.45814137738783,8,random_seed_4310,95172,15861,1640.896551724138,4
62,311,56,37.25042557964608,53.52563162064614,11,random_seed_4311,95102,15838,1698.25,5
62,311,55,37.090090922287175,53.305554740455996,9,random_seed_4312,95345,15913,1733.5454545454545,2
62,311,58,37.221393789836235,53.552040846268966,7,random_seed_4313,95146,15829,1640.448275862069,3
62,311,57,37.3632536718616,53.78972387687432,8,random_seed_4314,94931,15748,1665.4561403508771,3
62,311,54,37.24448725900316,53.493353678218256,11,random_seed_4315,95111,15849,1761.3148148148148,3
62,311,57,37.28539569009884,53.695824407993186,7,random_seed_4316,95049,15780,1667.5263157894738,2
62,311,55,37.171247971073775,53.654743390357694,9,random_seed_4317,95222,15794,1731.3090909090909,2
62,311,52,37.25966296731285,53.79265823527686,11,random_seed_4318,95088,15747,1828.6153846153845,1
62,311,56,37.22535267026485,53.39945420933713,9,random_seed_4319,95140,15881,1698.9285714285713,3
62,311,58,37.233930244526846,53.35250447489657,7,random_seed_4320,95127,15897,1640.1206896551723,3
62,311,56,37.11714327188271,53.33489832448135,10,random_seed_4321,95304,15903,1701.857142857143,4
62,311,55,37.243827445598384,53.67821825757798,11,random_seed_4322,95112,15786,1729.3090909090909,4
62,311,56,37.3460985233376,53.836673611314886,9,random_seed_4323,94957,15732,1695.6607142857142,3
62,311,57,37.23986856516977,53.5461721294639,7,random_seed_4324,95118,15831,1668.7368421052631,2
62,311,57,37.22799192388393,53.43760086857009,8,random_seed_4325,95136,15868,1669.0526315789473,3
62,311,57,37.19698069385978,53.48748496141319,7,random_seed_4326,95183,15851,1669.877192982456,2
62,311,56,37.18840311959778,53.604859297514594,7,random_seed_4327,95196,15811,1699.9285714285713,1
62,311,55,37.20225920109793,53.44053522697262,9,random_seed_4328,95175,15867,1730.4545454545455,2
62,311,60,37.18708349278824,53.763314651251505,6,random_seed_4329,95198,15757,1586.6333333333334,4
62,311,53,37.22931155069346,53.64007159834502,11,random_seed_4330,95134,15799,1794.9811320754718,2
62,311,55,37.22865173728869,53.54323777106136,8,random_seed_4331,95135,15832,1729.7272727272727,1
62,311,56,37.268900354979614,53.82493617770474,10,random_seed_4332,95074,15736,1697.75,4
62,311,56,37.29859195819422,53.66061210716276,10,random_seed_4333,95029,15792,1696.9464285714287,4
62,311,58,37.13957692764486,53.42586343495994,7,random_seed_4334,95270,15872,1642.5862068965516,3
62,311,62,37.190382559812086,53.33783268288389,5,random_seed_4335,95193,15902,1535.3709677419354,5
62,311,58,37.23195080431254,53.493353678218256,7,random_seed_4336,95130,15849,1640.1724137931035,3
62,311,59,37.29331345095607,53.52269726224361,6,random_seed_4337,95037,15839,1610.7966101694915,3
62,311,57,37.288694757122684,53.91003257137827,7,random_seed_4338,95044,15707,1667.438596491228,2
62,311,57,37.267580728170074,53.704627483200795,8,random_seed_4339,95076,15777,1668.0,3
62,311,58,37.26230222093192,53.61953108952727,6,random_seed_4340,95084,15806,1639.3793103448277,2
62,311,58,37.169268530859476,53.27621115643064,9,random_seed_4341,95225,15923,1641.8103448275863,5
62,311,57,37.191702186621626,53.6136623727222,8,random_seed_4342,95191,15808,1670.017543859649,3
62,311,57,37.24316763219361,53.419994718154875,9,random_seed_4343,95113,15874,1668.6491228070176,4
62,311,57,37.27021998178915,53.67821825757798,7,random_seed_4344,95072,15786,1667.9298245614036,2
62,311,55,37.22865173728869,53.493353678218256,10,random_seed_4345,95135,15849,1729.7272727272727,3
62,311,55,37.16333021021655,53.46694445259544,10,random_seed_4346,95234,15858,1731.5272727272727,3
62,311,52,37.29595270457515,53.604859297514594,13,random_seed_4347,95033,15811,1827.5576923076924,3
62,311,56,37.42065743807651,53.9041638545732,9,random_seed_4348,94844,15709,1693.642857142857,3
62,311,60,37.04126473033426,53.27914551483318,6,random_seed_4349,95419,15922,1590.3166666666666,4
62,311,57,37.18972274640732,53.64300595674756,7,random_seed_4350,95194,15798,1670.0701754385964,2
62,311,58,37.27087979519392,53.52563162064614,8,random_seed_4351,95071,15838,1639.155172413793,4
62,311,55,37.213476028979,53.5461721294639,9,random_seed_4352,95158,15831,1730.1454545454546,2
62,311,58,37.160031143192704,53.493353678218256,9,random_seed_4353,95239,15849,1642.051724137931,5
62,311,56,37.131659166787635,53.475747527803044,9,random_seed_4354,95282,15855,1701.4642857142858,3
62,311,55,37.267580728170074,53.499222395023324,9,random_seed_4355,95076,15847,1728.6545454545455,2
62,311,53,37.35929479143299,53.87775462895038,12,random_seed_4356,94937,15718,1791.2641509433963,3
62,311,57,37.15871151638317,53.56671263828164,7,random_seed_4357,95241,15824,1670.8947368421052,2
62,311,56,37.297932144789456,53.63126852313742,8,random_seed_4358,95030,15802,1696.9642857142858,2
62,311,54,37.21083677535993,53.499222395023324,10,random_seed_4359,95162,15847,1762.2592592592594,2
62,311,55,37.27219942200345,53.948179230611224,8,random_seed_4360,95069,15694,1728.5272727272727,1
62,311,56,37.29199382414653,53.90709821297573,10,random_seed_4361,95039,15708,1697.125,4
62,311,57,37.22337323005054,53.53150033745122,7,random_seed_4362,95143,15836,1669.1754385964912,2
62,311,56,37.36853217909975,54.02447254907714,8,random_seed_4363,94923,15668,1695.0535714285713,2
62,311,56,37.15079375552593,53.273276798028114,9,random_seed_4364,95253,15924,1700.9464285714287,3
62,311,56,37.067657266525025,53.27034243962557,10,random_seed_4365,95379,15925,1703.1964285714287,4
62,311,55,37.32696393459929,53.78972387687432,9,random_seed_4366,94986,15748,1727.0181818181818,2
62,311,58,37.242507818788845,53.46694445259544,7,random_seed_4367,95114,15858,1639.896551724138,3
62,311,56,37.1771862917167,53.39945420933713,9,random_seed_4368,95213,15881,1700.232142857143,3
62,311,59,37.190382559812086,53.41706035975234,6,random_seed_4369,95193,15875,1613.4406779661017,3
62,311,58,37.34675833674237,53.754511576043896,8,random_seed_4370,94956,15760,1637.1724137931035,4
62,311,54,37.220074163026695,53.57551571348924,10,random_seed_4371,95148,15821,1762.0,2
62,311,53,37.305190092241915,53.763314651251505,11,random_seed_4372,95019,15757,1792.811320754717,2
62,311,56,37.13297879359717,53.378913700519384,7,random_seed_4373,95280,15888,1701.4285714285713,1
62,311,52,37.26692091476531,53.36717626690925,12,random_seed_4374,95077,15892,1828.4038461538462,2
62,311,58,37.22469285686008,53.34370139968896,8,random_seed_4375,95141,15900,1640.3620689655172,4
62,311,56,37.19236200002639,53.70169312479827,8,random_seed_4376,95190,15778,1699.8214285714287,2
62,311,59,37.162670396811784,53.22926142199008,6,random_seed_4377,95235,15939,1614.1525423728813,3
62,311,54,37.35203684398052,53.79852695208193,10,random_seed_4378,94948,15745,1758.2962962962963,2
62,311,58,37.201599387693165,53.70756184160334,7,random_seed_4379,95176,15776,1640.9655172413793,3
62,311,61,37.243827445598384,53.62539980633234,6,random_seed_4380,95112,15804,1559.2131147540983,5
62,311,58,37.299911585003755,53.704627483200795,7,random_seed_4381,95027,15777,1638.396551724138,3
62,311,55,37.27681811583684,53.68995569118812,11,random_seed_4382,95062,15782,1728.4,4
62,311,58,37.35995460483775,53.868951553742775,8,random_seed_4383,94936,15721,1636.8275862068965,4
62,311,56,37.242507818788845,53.769183368056574,8,random_seed_4384,95114,15755,1698.4642857142858,2
62,311,57,37.2840760632893,53.64300595674756,8,random_seed_4385,95051,15798,1667.561403508772,3
62,311,54,37.12308159252564,53.311423457261064,10,random_seed_4386,95295,15911,1764.7222222222222,2
62,311,58,37.344119083123296,53.90709821297573,8,random_seed_4387,94960,15708,1637.2413793103449,4
62,311,57,37.243827445598384,53.87188591214531,9,random_seed_4388,95112,15720,1668.6315789473683,4
62,311,56,37.24184800538408,53.819067460899674,10,random_seed_4389,95115,15738,1698.482142857143,4
62,311,58,37.27681811583684,53.663546465565304,6,random_seed_4390,95062,15791,1639.0,2
62,311,57,37.14749468850209,53.34076704128642,8,random_seed_4391,95258,15901,1671.1929824561403,3
62,311,59,37.30453027883714,53.70756184160334,5,random_seed_4392,95020,15776,1610.5084745762713,2
62,311,57,37.263621847741454,53.62539980633234,8,random_seed_4393,95082,15804,1668.1052631578948,3
62,311,57,37.12308159252564,53.36717626690925,9,random_seed_4394,95295,15892,1671.842105263158,4
62,311,55,37.140236741049634,53.17350861234191,9,random_seed_4395,95269,15958,1732.1636363636364,2
62,311,58,37.17784610512147,53.6459403151501,7,random_seed_4396,95212,15797,1641.5862068965516,3
62,311,56,37.23195080431254,53.71929927521347,7,random_seed_4397,95130,15772,1698.75,1
62,311,51,37.23063117750301,53.657677748760236,13,random_seed_4398,95132,15793,1865.3333333333333,2
62,311,52,37.060399319072566,53.199917837964726,12,random_seed_4399,95390,15949,1834.423076923077,2
62,311,59,37.17982554533578,53.38478241732445,7,random_seed_4400,95209,15886,1613.7118644067796,4
62,311,57,37.221393789836235,53.61953108952727,8,random_seed_4401,95146,15806,1669.2280701754387,3
62,311,56,37.369851805909285,53.87775462895038,9,random_seed_4402,94921,15718,1695.017857142857,3
62,311,58,37.13297879359717,53.396519850934595,9,random_seed_4403,95280,15882,1642.7586206896551,5
62,311,56,37.20423864131224,53.42586343495994,9,random_seed_4404,95172,15872,1699.5,3
62,311,58,37.19500125364547,53.663546465565304,8,random_seed_4405,95186,15791,1641.1379310344828,4
62,311,53,37.146834875097326,53.66941518237037,10,random_seed_4406,95259,15789,1797.3396226415093,1
62,311,57,37.07425540057272,53.27914551483318,8,random_seed_4407,95369,15922,1673.140350877193,3
62,311,55,37.32696393459929,53.78385516006925,9,random_seed_4408,94986,15750,1727.0181818181818,2
62,311,58,37.246466699217464,53.716364916810946,8,random_seed_4409,95108,15773,1639.7931034482758,4
62,311,57,37.302550838622835,53.67528389917544,8,random_seed_4410,95023,15787,1667.0701754385964,3
62,311,57,37.21215640216947,53.63713723994249,9,random_seed_4411,95160,15800,1669.4736842105262,4
62,311,55,37.21215640216947,53.590187505501916,10,random_seed_4412,95160,15816,1730.1818181818182,3
62,311,56,37.38964620805236,53.97458845623404,8,random_seed_4413,94891,15685,1694.482142857143,2
62,311,57,37.41207986381451,53.91590128818334,9,random_seed_4414,94857,15705,1664.157894736842,4
62,311,53,37.28209662307499,53.6136623727222,13,random_seed_4415,95054,15808,1793.4716981132076,4
62,311,60,37.28077699626546,53.66061210716276,7,random_seed_4416,95056,15792,1584.2666666666667,5
62,311,58,37.324984494384985,53.78972387687432,7,random_seed_4417,94989,15748,1637.7413793103449,3
62,311,55,37.220074163026695,53.666480823967845,9,random_seed_4418,95148,15790,1729.9636363636364,2
62,311,58,37.273519048813,53.39945420933713,8,random_seed_4419,95067,15881,1639.0862068965516,4
62,311,57,37.212816215574236,53.44933830218023,8,random_seed_4420,95159,15864,1669.4561403508771,3
62,311,59,37.29331345095607,53.68702133278559,7,random_seed_4421,95037,15783,1610.7966101694915,4
62,311,56,37.39558452869529,54.006866398661934,11,random_seed_4422,94882,15674,1694.3214285714287,5
62,311,60,37.21677509600285,53.40825728454474,6,random_seed_4423,95153,15878,1585.8833333333334,4
62,311,61,37.33884057588514,53.95404794741629,6,random_seed_4424,94968,15692,1556.8524590163934,5
62,311,56,37.20555826812178,53.40825728454474,8,random_seed_4425,95170,15878,1699.4642857142858,2
62,311,52,37.27945736945592,53.73690542562869,12,random_seed_4426,95058,15766,1828.0384615384614,2
62,311,54,37.09866849654917,53.598990580709525,10,random_seed_4427,95332,15813,1765.4074074074074,2
62,311,53,37.27021998178915,53.924704363390944,13,random_seed_4428,95072,15702,1793.811320754717,4
62,311,56,37.323005054170686,53.769183368056574,9,random_seed_4429,94992,15755,1696.2857142857142,3
62,311,58,37.25372464666992,53.58138443029432,6,random_seed_4430,95097,15819,1639.603448275862,2
62,311,55,37.16399002362132,53.4962880366208,9,random_seed_4431,95233,15848,1731.509090909091,2
62,311,56,37.162670396811784,53.45814137738783,10,random_seed_4432,95235,15861,1700.625,4
62,311,56,37.16596946383563,53.61072801431966,9,random_seed_4433,95230,15809,1700.5357142857142,3
62,311,54,37.35797516462345,53.780920801666724,11,random_seed_4434,94939,15751,1758.1296296296296,3
62,311,60,37.24712651262223,53.58431878869685,5,random_seed_4435,95107,15818,1585.1166666666666,3
62,311,61,37.3823882605999,53.81613310249714,5,random_seed_4436,94902,15739,1555.7704918032787,4
62,311,55,37.257683527098536,53.52269726224361,9,random_seed_4437,95091,15839,1728.9272727272728,2
62,311,55,37.25834334050331,53.73397106722615,10,random_seed_4438,95090,15767,1728.909090909091,3
62,311,56,37.2029190145027,53.49041931981572,9,random_seed_4439,95174,15850,1699.5357142857142,3
62,311,60,37.32366486757545,53.822001819302216,7,random_seed_4440,94991,15737,1583.1833333333334,5
62,311,56,37.21809472281239,53.51682854543854,9,random_seed_4441,95151,15841,1699.125,3
62,311,55,37.323005054170686,53.70169312479827,8,random_seed_4442,94992,15778,1727.1272727272728,1
